y_real,y_predicha,probabilidad,correcto
2,2,0.99228,1
0,0,0.544383,1
0,1,0.600315,0
2,2,0.991032,1
0,0,0.547945,1
0,0,0.627649,1
2,2,0.989672,1
2,1,0.521139,0
0,0,0.98629,1
1,0,0.534894,0
1,0,0.603922,0
1,1,0.688346,1
1,1,0.502105,1
2,2,0.991651,1
0,0,0.619963,1
1,0,0.586814,0
2,1,0.521295,0
1,1,0.638924,1
2,2,0.991758,1
2,1,0.615531,0
0,0,0.56212,1
0,0,0.985229,1
1,0,0.579643,0
2,2,0.991312,1
2,2,0.991647,1
0,0,0.98565,1
2,2,0.991202,1
1,0,0.549782,0
0,0,0.665768,1
2,2,0.990518,1
2,2,0.990218,1
2,2,0.990818,1
1,1,0.740887,1
1,1,0.621367,1
0,0,0.985276,1
0,0,0.982941,1
1,1,0.638226,1
2,2,0.99107,1
2,2,0.992004,1
0,0,0.559833,1
1,1,0.69488,1
1,1,0.546891,1
1,0,0.536016,0
0,1,0.645201,0
2,2,0.991462,1
0,1,0.69666,0
1,1,0.701395,1
1,1,0.546585,1
1,0,0.569984,0
2,2,0.990176,1
1,1,0.643897,1
2,2,0.991828,1
2,1,0.628169,0
0,0,0.984805,1
0,0,0.561986,1
0,0,0.986595,1
1,1,0.683029,1
1,1,0.620564,1
0,1,0.658061,0
2,2,0.990746,1
2,1,0.519896,0
2,1,0.478762,0
1,1,0.514586,1
2,2,0.991216,1
1,1,0.660204,1
0,0,0.985743,1
2,2,0.991843,1
2,1,0.580257,0
2,1,0.651141,0
0,0,0.987018,1
1,1,0.703205,1
0,1,0.641776,0
1,1,0.66195,1
0,0,0.986794,1
0,1,0.569228,0
1,1,0.530341,1
2,2,0.991249,1
1,1,0.660778,1
2,2,0.991176,1
0,0,0.648394,1
1,1,0.579884,1
2,2,0.991265,1
1,0,0.552891,0
2,2,0.991844,1
1,1,0.613106,1
2,1,0.699591,0
0,0,0.984382,1
2,2,0.991448,1
2,2,0.990188,1
0,0,0.607479,1
2,1,0.572464,0
2,2,0.991566,1
1,1,0.560359,1
2,1,0.587357,0
1,1,0.671659,1
1,1,0.627266,1
0,0,0.611876,1
2,2,0.991928,1
0,0,0.636956,1
1,1,0.694901,1
0,1,0.706915,0
1,1,0.660204,1
0,0,0.593335,1
0,0,0.985066,1
1,1,0.612476,1
2,2,0.990359,1
1,1,0.626994,1
0,0,0.981332,1
0,0,0.985156,1
1,0,0.545939,0
2,2,0.991551,1
0,0,0.986247,1
1,1,0.563528,1
1,0,0.531135,0
1,1,0.670957,1
0,0,0.98629,1
1,0,0.648194,0
2,2,0.990734,1
2,1,0.638518,0
1,0,0.51755,0
0,0,0.985388,1
1,1,0.624894,1
1,1,0.57128,1
1,0,0.530801,0
2,2,0.990904,1
0,0,0.642859,1
0,1,0.599604,0
1,0,0.621546,0
1,0,0.623746,0
1,1,0.652059,1
1,1,0.609427,1
2,2,0.990523,1
0,0,0.985973,1
2,2,0.990963,1
1,1,0.648127,1
1,1,0.637633,1
0,0,0.51077,1
2,2,0.991377,1
0,0,0.57969,1
2,2,0.990235,1
1,1,0.717614,1
2,2,0.991885,1
1,0,0.551512,0
0,0,0.98684,1
2,2,0.991381,1
2,1,0.617919,0
2,2,0.99008,1
0,0,0.986151,1
1,1,0.662948,1
1,1,0.628786,1
1,1,0.576912,1
1,1,0.62876,1
1,1,0.571242,1
2,2,0.990344,1
1,0,0.682854,0
2,1,0.637751,0
1,1,0.662549,1
0,0,0.987689,1
0,0,0.984063,1
1,1,0.676506,1
1,1,0.557512,1
0,0,0.98621,1
1,1,0.620637,1
0,0,0.985063,1
0,0,0.981845,1
0,0,0.986377,1
1,1,0.685722,1
1,1,0.672468,1
0,0,0.573229,1
1,1,0.509334,1
0,0,0.986095,1
1,1,0.653528,1
1,0,0.514191,0
2,2,0.991455,1
2,2,0.990505,1
0,1,0.626455,0
1,0,0.576706,0
0,0,0.57258,1
1,2,0.46983,0
0,0,0.98619,1
0,1,0.501743,0
1,1,0.627683,1
1,1,0.649246,1
0,0,0.563203,1
0,0,0.984136,1
2,2,0.99135,1
2,2,0.991478,1
0,0,0.651583,1
0,0,0.610648,1
0,0,0.985172,1
2,2,0.991453,1
1,0,0.573934,0
1,0,0.560589,0
2,2,0.991301,1
2,1,0.687023,0
2,1,0.524136,0
2,1,0.603126,0
0,0,0.640351,1
0,1,0.49335,0
1,0,0.549311,0
0,0,0.712421,1
0,0,0.981477,1
2,2,0.991775,1
2,2,0.990894,1
2,2,0.990559,1
0,0,0.984586,1
0,0,0.986179,1
1,0,0.644076,0
2,2,0.990344,1
0,0,0.983403,1
0,0,0.985598,1
1,1,0.556889,1
0,0,0.985076,1
0,0,0.984342,1
0,0,0.613028,1
2,2,0.991743,1
0,0,0.985026,1
0,0,0.987401,1
1,0,0.536524,0
2,1,0.556141,0
0,0,0.604346,1
2,1,0.589301,0
1,0,0.568019,0
0,0,0.985434,1
0,0,0.563628,1
0,0,0.514738,1
0,0,0.605116,1
2,2,0.991139,1
1,1,0.678553,1
2,2,0.991209,1
1,1,0.551489,1
2,2,0.991171,1
1,0,0.638515,0
1,1,0.594045,1
2,1,0.620953,0
1,1,0.65584,1
2,2,0.991377,1
1,1,0.59464,1
1,1,0.602333,1
2,1,0.623919,0
2,2,0.989899,1
1,1,0.697863,1
0,1,0.714458,0
2,2,0.991305,1
0,1,0.606997,0
2,2,0.991412,1
1,0,0.513576,0
1,0,0.536524,0
1,1,0.50006,1
2,1,0.657397,0
2,1,0.635027,0
0,0,0.683473,1
1,0,0.686079,0
2,1,0.637751,0
0,0,0.986689,1
0,0,0.982267,1
2,2,0.99131,1
0,0,0.983257,1
0,0,0.615321,1
1,0,0.550569,0
2,2,0.991793,1
0,0,0.655141,1
1,1,0.649764,1
2,2,0.991821,1
1,1,0.660981,1
0,0,0.623739,1
1,0,0.511024,0
1,1,0.497923,1
1,1,0.657524,1
0,0,0.646674,1
1,1,0.696764,1
1,0,0.580207,0
2,2,0.990456,1
1,1,0.726036,1
0,0,0.661433,1
1,1,0.683945,1
0,0,0.985432,1
0,0,0.985885,1
1,1,0.557963,1
0,0,0.559329,1
0,0,0.592208,1
2,1,0.722056,0
0,0,0.98638,1
0,0,0.984015,1
0,0,0.647687,1
1,1,0.653649,1
0,0,0.67293,1
2,2,0.991137,1
0,0,0.986013,1
2,2,0.989618,1
2,2,0.991318,1
0,0,0.530475,1
2,2,0.991083,1
1,0,0.682854,0
2,1,0.634315,0
0,0,0.984336,1
2,2,0.989517,1
1,1,0.640455,1
1,1,0.542559,1
0,1,0.650564,0
1,0,0.555777,0
0,0,0.984872,1
1,1,0.651351,1
0,0,0.979702,1
2,2,0.991407,1
0,0,0.588477,1
0,0,0.577978,1
0,0,0.570762,1
2,2,0.991266,1
0,0,0.639676,1
1,1,0.719178,1
1,1,0.665205,1
1,1,0.623504,1
0,0,0.984184,1
2,1,0.503711,0
1,0,0.604647,0
2,1,0.559431,0
2,2,0.989948,1
0,0,0.987094,1
1,1,0.686566,1
0,0,0.986368,1
0,1,0.611517,0
2,2,0.991396,1
0,0,0.986017,1
1,0,0.524755,0
0,1,0.500941,0
1,1,0.562927,1
2,2,0.990662,1
1,1,0.659386,1
1,1,0.71792,1
1,1,0.606402,1
0,0,0.98643,1
0,0,0.551422,1
0,1,0.59013,0
2,2,0.991545,1
2,1,0.684929,0
0,0,0.505177,1
1,0,0.561902,0
2,2,0.991489,1
0,0,0.982972,1
2,2,0.991005,1
0,0,0.985623,1
0,0,0.984098,1
2,2,0.991871,1
2,2,0.99075,1
0,1,0.605246,0
1,0,0.535932,0
1,1,0.633714,1
2,1,0.591231,0
1,1,0.548569,1
1,1,0.631502,1
0,0,0.575053,1
1,1,0.56028,1
1,1,0.637914,1
2,2,0.990533,1
1,1,0.680498,1
1,1,0.497593,1
2,1,0.663055,0
1,0,0.635005,0
0,0,0.648456,1
0,1,0.633461,0
1,1,0.729657,1
1,1,0.649089,1
1,1,0.651759,1
0,0,0.981495,1
2,2,0.990757,1
2,2,0.992109,1
1,0,0.571191,0
1,1,0.669761,1
1,1,0.67768,1
0,0,0.572485,1
0,0,0.619596,1
2,2,0.990937,1
1,0,0.539297,0
1,0,0.47378,0
0,0,0.982333,1
0,1,0.542075,0
1,1,0.6558,1
2,1,0.720663,0
2,1,0.69309,0
0,0,0.984078,1
2,2,0.992045,1
0,0,0.983371,1
0,0,0.985493,1
2,2,0.991447,1
1,1,0.594562,1
2,2,0.990964,1
2,1,0.544162,0
1,1,0.709615,1
0,0,0.656174,1
0,0,0.985026,1
2,2,0.991923,1
0,0,0.986307,1
1,1,0.590626,1
2,1,0.650343,0
0,1,0.540688,0
2,2,0.991672,1
0,0,0.986535,1
2,2,0.991445,1
1,1,0.502928,1
2,2,0.991673,1
1,1,0.655269,1
2,2,0.990032,1
2,1,0.642007,0
0,1,0.698686,0
2,2,0.991104,1
1,1,0.646871,1
1,1,0.638539,1
2,2,0.991247,1
2,1,0.600374,0
0,0,0.984901,1
2,1,0.554288,0
2,2,0.991467,1
0,0,0.985035,1
2,1,0.551807,0
2,1,0.626781,0
1,1,0.734978,1
0,0,0.546311,1
2,2,0.991379,1
2,1,0.488397,0
0,1,0.493212,0
1,1,0.681167,1
2,2,0.99125,1
1,1,0.684174,1
0,0,0.546769,1
0,0,0.983735,1
1,1,0.673005,1
2,1,0.626366,0
0,1,0.699519,0
1,1,0.509322,1
1,1,0.516236,1
0,1,0.654771,0
1,1,0.50006,1
1,1,0.658504,1
1,1,0.669604,1
0,0,0.986385,1
2,2,0.99076,1
1,1,0.673922,1
1,0,0.535869,0
0,1,0.672632,0
2,2,0.991676,1
1,1,0.693936,1
0,0,0.693086,1
1,1,0.579884,1
1,1,0.571242,1
2,2,0.990039,1
1,1,0.595729,1
0,0,0.586287,1
1,1,0.627802,1
2,1,0.660097,0
2,2,0.990697,1
2,2,0.990963,1
0,0,0.986481,1
1,1,0.580369,1
0,0,0.55933,1
2,2,0.991679,1
0,0,0.986004,1
1,1,0.697863,1
2,2,0.991924,1
2,2,0.991863,1
0,0,0.574565,1
1,1,0.700098,1
0,0,0.682733,1
2,2,0.991607,1
2,1,0.702581,0
1,1,0.550317,1
2,2,0.988893,1
0,1,0.68347,0
2,2,0.99008,1
0,0,0.986174,1
0,0,0.983372,1
1,1,0.700784,1
1,1,0.630116,1
1,1,0.602333,1
0,0,0.984992,1
2,2,0.991216,1
1,1,0.608057,1
1,0,0.656627,0
2,2,0.99127,1
1,0,0.619546,0
1,2,0.445713,0
2,1,0.57788,0
2,2,0.991821,1
1,0,0.543652,0
0,0,0.984867,1
0,0,0.985866,1
2,2,0.991713,1
1,1,0.69245,1
1,1,0.661529,1
1,1,0.526045,1
1,1,0.547318,1
2,2,0.990003,1
0,0,0.598724,1
1,0,0.550569,0
2,2,0.991448,1
1,1,0.675591,1
1,1,0.65977,1
1,1,0.723383,1
1,1,0.546973,1
1,1,0.537151,1
2,2,0.991977,1
0,0,0.986213,1
2,2,0.991255,1
0,0,0.985003,1
0,0,0.984569,1
0,0,0.984777,1
1,1,0.508871,1
0,0,0.985329,1
2,2,0.990774,1
2,1,0.691691,0
0,0,0.606171,1
2,2,0.991233,1
1,1,0.7228,1
1,0,0.611048,0
1,1,0.666086,1
1,1,0.725294,1
1,1,0.578187,1
2,2,0.990427,1
2,1,0.683466,0
0,0,0.986173,1
0,0,0.536627,1
0,0,0.985306,1
0,0,0.986441,1
0,1,0.619078,0
0,0,0.984798,1
1,1,0.682082,1
0,0,0.983291,1
0,0,0.986148,1
1,1,0.578855,1
1,1,0.6417,1
2,2,0.990817,1
0,1,0.603185,0
1,1,0.693631,1
2,2,0.991792,1
1,1,0.661355,1
1,1,0.497277,1
2,2,0.991282,1
0,0,0.622601,1
1,1,0.650878,1
1,1,0.520119,1
1,0,0.573917,0
0,1,0.656555,0
1,1,0.528135,1
1,1,0.631911,1
1,1,0.62553,1
2,2,0.991263,1
0,0,0.986588,1
2,2,0.992005,1
0,0,0.564758,1
2,2,0.991659,1
2,2,0.990464,1
2,1,0.510632,0
1,0,0.566519,0
1,1,0.726963,1
1,1,0.67592,1
2,2,0.990679,1
0,1,0.624015,0
2,2,0.991324,1
2,2,0.990533,1
2,2,0.99073,1
2,2,0.990333,1
1,1,0.497593,1
1,1,0.60405,1
0,0,0.984881,1
1,1,0.607386,1
1,1,0.640067,1
2,2,0.991063,1
1,1,0.726036,1
0,0,0.724881,1
0,0,0.984666,1
2,2,0.991179,1
1,1,0.508404,1
0,0,0.986885,1
2,2,0.991045,1
1,1,0.625706,1
2,2,0.991631,1
2,2,0.991716,1
0,0,0.985993,1
2,2,0.991066,1
2,2,0.991563,1
0,0,0.657134,1
2,2,0.496472,1
2,1,0.53166,0
1,1,0.668508,1
2,2,0.991749,1
2,1,0.482155,0
2,1,0.644389,0
2,2,0.991104,1
2,2,0.990626,1
0,0,0.551773,1
0,0,0.986323,1
0,0,0.586719,1
0,0,0.986289,1
2,2,0.991411,1
2,1,0.681336,0
1,1,0.530811,1
0,0,0.594825,1
1,1,0.645394,1
2,2,0.991177,1
1,1,0.585869,1
2,2,0.991859,1
2,2,0.991732,1
2,2,0.991128,1
2,2,0.990605,1
1,1,0.670019,1
2,1,0.566208,0
0,0,0.986882,1
0,0,0.986662,1
2,2,0.99228,1
2,2,0.990305,1
0,1,0.702936,0
2,2,0.989504,1
1,1,0.725966,1
0,0,0.636598,1
2,2,0.990886,1
2,2,0.990362,1
1,1,0.659614,1
1,0,0.538597,0
2,1,0.459033,0
0,0,0.986496,1
2,1,0.493784,0
0,0,0.511507,1
2,2,0.991419,1
0,1,0.629022,0
1,1,0.608103,1
0,0,0.987017,1
0,0,0.985256,1
1,1,0.680676,1
2,2,0.990384,1
0,0,0.982463,1
2,2,0.992199,1
0,0,0.980898,1
0,0,0.681424,1
2,1,0.707339,0
0,0,0.695029,1
1,1,0.616995,1
2,1,0.744523,0
1,0,0.568904,0
2,2,0.991212,1
2,2,0.989242,1
1,1,0.560359,1
0,0,0.985378,1
2,1,0.552701,0
2,2,0.990496,1
0,1,0.621188,0
2,2,0.991217,1
1,0,0.598718,0
1,1,0.628917,1
0,0,0.983373,1
1,1,0.650878,1
0,0,0.56418,1
1,1,0.522999,1
0,0,0.628595,1
0,1,0.512645,0
1,1,0.677137,1
0,0,0.985828,1
0,0,0.582789,1
1,1,0.526394,1
2,2,0.991828,1
2,2,0.990106,1
2,2,0.991978,1
2,2,0.99138,1
0,0,0.983373,1
0,0,0.563716,1
1,1,0.60093,1
2,1,0.540733,0
1,1,0.56809,1
1,1,0.689867,1
1,1,0.626453,1
1,1,0.68137,1
2,1,0.693252,0
2,2,0.991162,1
0,1,0.69236,0
1,0,0.574502,0
2,2,0.990498,1
2,2,0.991013,1
1,1,0.614518,1
0,0,0.985814,1
1,0,0.573917,0
1,1,0.664233,1
1,1,0.637839,1
1,1,0.68378,1
2,2,0.991308,1
2,2,0.989797,1
0,0,0.981635,1
0,0,0.57226,1
2,2,0.990798,1
2,2,0.990713,1
0,0,0.984648,1
1,0,0.523808,0
0,1,0.698032,0
0,0,0.59676,1
2,1,0.721312,0
1,1,0.592987,1
0,1,0.706557,0
0,0,0.985383,1
2,2,0.990909,1
0,1,0.543439,0
2,2,0.990825,1
0,0,0.628094,1
0,1,0.618515,0
1,0,0.562476,0
1,1,0.630729,1
0,1,0.512437,0
2,1,0.636466,0
0,0,0.984393,1
2,2,0.99091,1
2,2,0.991519,1
1,1,0.68378,1
1,1,0.578389,1
0,0,0.608969,1
2,1,0.584017,0
0,0,0.649974,1
2,2,0.990427,1
0,0,0.982125,1
0,1,0.676862,0
2,1,0.660523,0
0,0,0.985776,1
2,2,0.990594,1
0,0,0.586382,1
1,1,0.673669,1
2,2,0.989451,1
2,2,0.990551,1
0,0,0.623782,1
1,1,0.582109,1
0,1,0.534014,0
2,2,0.990344,1
1,0,0.516088,0
0,0,0.978181,1
2,2,0.990962,1
2,2,0.99174,1
1,0,0.648194,0
1,1,0.590279,1
0,0,0.986402,1
1,1,0.600849,1
2,2,0.991583,1
1,1,0.612211,1
2,2,0.991775,1
1,1,0.552314,1
2,2,0.991148,1
1,0,0.527364,0
0,0,0.984577,1
2,2,0.991343,1
1,1,0.655651,1
1,1,0.686009,1
1,1,0.67592,1
1,1,0.621449,1
2,2,0.991246,1
1,1,0.678281,1
2,1,0.580644,0
1,0,0.559769,0
2,2,0.990639,1
2,2,0.991938,1
1,1,0.604129,1
0,0,0.574667,1
2,1,0.641832,0
1,1,0.676774,1
2,2,0.990029,1
2,2,0.991302,1
1,1,0.662549,1
0,1,0.509433,0
2,2,0.991188,1
1,1,0.607386,1
0,1,0.656571,0
1,1,0.619275,1
2,2,0.990523,1
1,1,0.650247,1
1,1,0.697863,1
1,1,0.579135,1
1,1,0.599355,1
0,0,0.603768,1
0,0,0.986052,1
2,2,0.991354,1
2,2,0.990884,1
2,2,0.990551,1
2,2,0.990025,1
0,0,0.987261,1
1,1,0.525141,1
2,2,0.991141,1
1,1,0.567629,1
0,0,0.692153,1
2,2,0.990434,1
1,1,0.60242,1
0,1,0.631215,0
0,0,0.570008,1
1,1,0.662948,1
1,1,0.641371,1
0,0,0.661622,1
2,1,0.613976,0
0,1,0.645882,0
0,0,0.986511,1
2,2,0.990434,1
0,0,0.985727,1
2,2,0.990965,1
0,0,0.609771,1
1,1,0.65931,1
2,2,0.991688,1
1,1,0.659379,1
2,2,0.990886,1
1,1,0.62553,1
1,0,0.568842,0
0,0,0.502366,1
2,2,0.99228,1
1,1,0.637087,1
0,0,0.644041,1
0,0,0.614071,1
2,2,0.990479,1
0,0,0.985898,1
0,0,0.671938,1
1,1,0.658716,1
0,1,0.645674,0
1,1,0.693259,1
1,0,0.560317,0
1,1,0.592987,1
0,0,0.978567,1
2,2,0.989703,1
1,1,0.645394,1
1,1,0.593588,1
0,0,0.540215,1
1,1,0.591789,1
1,1,0.700098,1
0,1,0.662486,0
0,1,0.625398,0
0,0,0.983616,1
1,1,0.65977,1
0,0,0.665619,1
0,0,0.662339,1
2,2,0.990282,1
2,2,0.990368,1
0,0,0.516703,1
0,0,0.67885,1
2,2,0.99068,1
0,0,0.985638,1
1,1,0.677801,1
2,1,0.620164,0
2,2,0.990867,1
2,2,0.991758,1
1,1,0.662907,1
0,0,0.980713,1
2,1,0.535889,0
2,2,0.990777,1
1,1,0.617468,1
1,0,0.560589,0
0,0,0.561856,1
0,0,0.985878,1
2,2,0.990138,1
2,2,0.990931,1
0,0,0.981595,1
1,0,0.518352,0
2,2,0.991071,1
0,0,0.986553,1
1,1,0.698337,1
1,1,0.628786,1
2,1,0.554288,0
1,1,0.619042,1
2,1,0.593407,0
2,2,0.990176,1
0,0,0.546353,1
1,1,0.557555,1
1,2,0.50082,0
2,2,0.989809,1
1,0,0.531135,0
0,0,0.986807,1
2,2,0.990939,1
0,0,0.571004,1
0,0,0.986148,1
0,0,0.985509,1
0,0,0.984271,1
1,1,0.483337,1
2,1,0.580021,0
2,2,0.99174,1
1,1,0.684989,1
1,1,0.598126,1
2,2,0.990696,1
1,1,0.495602,1
0,1,0.531734,0
0,0,0.985513,1
1,1,0.618429,1
1,0,0.614675,0
1,0,0.613707,0
0,0,0.658739,1
2,2,0.990681,1
1,1,0.59275,1
2,2,0.991138,1
0,0,0.677629,1
2,1,0.58326,0
1,1,0.698785,1
2,1,0.471264,0
2,2,0.990414,1
1,1,0.650878,1
1,1,0.715221,1
1,1,0.637087,1
1,1,0.570474,1
0,1,0.70491,0
1,0,0.486738,0
1,0,0.546088,0
1,1,0.678553,1
0,0,0.983385,1
1,0,0.701162,0
2,2,0.992045,1
2,2,0.991343,1
0,0,0.985746,1
0,0,0.570864,1
2,2,0.991675,1
0,0,0.985273,1
1,1,0.601329,1
1,1,0.585018,1
2,2,0.991782,1
2,2,0.990448,1
2,2,0.99149,1
1,1,0.676774,1
1,1,0.570474,1
0,0,0.653868,1
0,0,0.985734,1
2,2,0.991792,1
1,0,0.519445,0
1,1,0.497593,1
2,1,0.565407,0
0,1,0.607656,0
0,0,0.986277,1
2,1,0.471264,0
1,1,0.739606,1
1,1,0.683929,1
0,0,0.984734,1
2,1,0.588433,0
2,2,0.991533,1
1,0,0.571017,0
1,1,0.61751,1
1,1,0.552314,1
0,1,0.644043,0
0,0,0.984184,1
2,2,0.991415,1
2,2,0.989787,1
0,0,0.986047,1
0,0,0.980522,1
2,2,0.991185,1
2,1,0.58699,0
2,2,0.991278,1
2,2,0.991446,1
2,2,0.991041,1
2,2,0.990831,1
1,1,0.628307,1
2,2,0.991714,1
2,2,0.991786,1
1,1,0.666618,1
0,1,0.662348,0
1,1,0.558318,1
1,1,0.634104,1
2,1,0.633845,0
0,0,0.562346,1
