y_real,y_predicha,probabilidad,correcto
2,2,0.988884,1
1,1,0.975764,1
1,1,0.937631,1
0,0,0.975442,1
2,2,0.979196,1
0,0,0.977249,1
0,0,0.998216,1
1,1,0.978696,1
1,1,0.974034,1
0,1,0.608241,0
2,2,0.979196,1
2,2,0.991822,1
1,1,0.955397,1
1,1,0.962155,1
2,2,0.990367,1
2,2,0.989244,1
1,1,0.975154,1
1,1,0.954653,1
0,0,0.975346,1
0,0,0.970415,1
2,2,0.991921,1
1,1,0.971361,1
0,0,0.998219,1
0,0,0.998201,1
2,2,0.986111,1
1,1,0.967561,1
0,0,0.974653,1
2,2,0.992661,1
1,1,0.969081,1
0,0,0.998006,1
1,1,0.973942,1
2,2,0.993017,1
0,0,0.998114,1
1,1,0.990126,1
0,0,0.818378,1
0,0,0.998102,1
0,0,0.975046,1
2,2,0.987774,1
0,0,0.97684,1
0,0,0.975083,1
2,2,0.992741,1
1,1,0.943461,1
1,1,0.975709,1
2,2,0.982386,1
1,1,0.955774,1
1,1,0.916682,1
0,0,0.974923,1
2,2,0.988824,1
2,2,0.990344,1
1,1,0.943385,1
2,2,0.992637,1
2,2,0.94565,1
1,1,0.980768,1
2,2,0.992034,1
2,2,0.99119,1
1,1,0.860352,1
1,1,0.973953,1
0,0,0.97468,1
1,1,0.847375,1
0,0,0.97755,1
0,0,0.998209,1
2,2,0.987076,1
1,1,0.978696,1
2,2,0.99258,1
1,1,0.718954,1
2,2,0.990997,1
2,2,0.992194,1
2,2,0.988024,1
2,2,0.988208,1
1,1,0.971101,1
1,1,0.9747,1
1,1,0.976242,1
2,2,0.963733,1
2,2,0.989156,1
0,0,0.99804,1
0,1,0.766107,0
1,1,0.813477,1
0,0,0.97257,1
1,1,0.973026,1
1,1,0.949319,1
1,1,0.973865,1
0,0,0.975266,1
0,0,0.840884,1
1,1,0.928737,1
1,1,0.974417,1
2,2,0.989795,1
1,0,0.635295,0
0,0,0.977865,1
2,2,0.992946,1
1,1,0.730146,1
0,0,0.975962,1
2,2,0.98942,1
1,1,0.972859,1
0,0,0.99806,1
2,2,0.988715,1
1,1,0.970357,1
2,2,0.992938,1
2,2,0.986784,1
1,1,0.977194,1
0,0,0.973015,1
2,2,0.986424,1
2,2,0.991921,1
1,1,0.974424,1
0,0,0.975613,1
2,2,0.98768,1
0,0,0.994479,1
1,1,0.969149,1
0,0,0.973628,1
2,2,0.979109,1
2,2,0.992938,1
1,1,0.957867,1
1,1,0.973443,1
0,0,0.991187,1
2,2,0.990099,1
1,1,0.855723,1
2,2,0.989156,1
0,0,0.97635,1
1,1,0.986525,1
0,0,0.82193,1
1,1,0.972186,1
0,0,0.976039,1
1,1,0.928737,1
0,0,0.998055,1
0,0,0.998163,1
0,1,0.802668,0
1,1,0.978896,1
0,0,0.977993,1
1,1,0.955774,1
2,2,0.990149,1
0,0,0.986711,1
1,1,0.970831,1
2,2,0.992683,1
2,2,0.990344,1
0,0,0.976341,1
1,1,0.974876,1
2,2,0.992671,1
0,0,0.88765,1
1,1,0.979577,1
1,1,0.980147,1
2,2,0.992503,1
2,2,0.977982,1
1,1,0.96181,1
2,2,0.986784,1
0,0,0.975121,1
1,1,0.972193,1
0,0,0.974711,1
0,0,0.998259,1
1,1,0.981186,1
0,0,0.852966,1
0,0,0.975743,1
1,1,0.97873,1
1,1,0.9759,1
2,2,0.974582,1
2,2,0.990099,1
1,1,0.978361,1
0,1,0.636485,0
0,0,0.99812,1
2,2,0.988999,1
0,0,0.985388,1
1,1,0.980147,1
0,0,0.99809,1
1,1,0.976151,1
1,1,0.93468,1
1,1,0.977971,1
1,1,0.93951,1
2,2,0.993146,1
0,0,0.98457,1
1,1,0.986526,1
1,1,0.944429,1
1,1,0.954021,1
1,1,0.682568,1
0,0,0.783517,1
0,0,0.977717,1
2,2,0.989047,1
2,2,0.986493,1
2,2,0.990367,1
1,1,0.976757,1
1,1,0.9723,1
2,2,0.987512,1
2,2,0.988092,1
1,1,0.974034,1
1,1,0.978253,1
0,0,0.985517,1
1,1,0.982408,1
2,2,0.992961,1
2,2,0.987757,1
1,1,0.979879,1
1,1,0.938756,1
0,0,0.993172,1
1,1,0.972644,1
0,0,0.972994,1
0,0,0.97652,1
1,1,0.976964,1
1,1,0.9734,1
1,1,0.973264,1
1,1,0.740479,1
2,2,0.990149,1
1,1,0.93702,1
0,0,0.998165,1
2,2,0.970826,1
0,0,0.998154,1
2,2,0.988824,1
0,0,0.975275,1
0,0,0.991537,1
0,0,0.975085,1
2,2,0.990939,1
1,1,0.952694,1
0,0,0.976873,1
2,2,0.989244,1
1,1,0.966111,1
0,0,0.97432,1
2,2,0.988513,1
2,2,0.985508,1
0,0,0.998132,1
1,1,0.930966,1
0,0,0.976466,1
1,1,0.978313,1
1,1,0.960807,1
0,0,0.787825,1
2,2,0.987664,1
2,2,0.99119,1
2,2,0.988576,1
1,1,0.931952,1
0,0,0.974955,1
0,0,0.974063,1
2,2,0.986784,1
2,2,0.977982,1
1,1,0.974437,1
0,0,0.998177,1
2,2,0.992062,1
1,1,0.978896,1
0,0,0.976908,1
0,0,0.998107,1
1,1,0.923874,1
0,1,0.678962,0
0,0,0.975577,1
2,2,0.99326,1
0,0,0.998156,1
1,1,0.754838,1
2,2,0.99326,1
1,1,0.968121,1
0,0,0.99801,1
1,1,0.965154,1
2,2,0.98668,1
0,0,0.975346,1
2,2,0.992503,1
0,1,0.921343,0
2,2,0.989121,1
0,0,0.630997,1
0,0,0.859667,1
1,1,0.977853,1
0,0,0.998103,1
0,0,0.998009,1
1,1,0.601241,1
1,1,0.971866,1
2,2,0.992773,1
1,1,0.640378,1
1,1,0.959105,1
2,2,0.992456,1
1,1,0.974313,1
1,1,0.981716,1
1,1,0.974424,1
2,2,0.986337,1
2,2,0.990663,1
2,2,0.991,1
2,2,0.977793,1
0,0,0.987269,1
1,1,0.970794,1
0,0,0.990521,1
2,2,0.989047,1
2,2,0.98942,1
0,0,0.97412,1
2,2,0.989372,1
1,1,0.964691,1
2,2,0.99236,1
2,2,0.979109,1
0,0,0.975316,1
2,2,0.928003,1
1,1,0.982436,1
1,1,0.974934,1
2,2,0.992638,1
1,1,0.970357,1
1,1,0.905442,1
1,1,0.971361,1
1,1,0.8383,1
2,2,0.992089,1
0,0,0.998196,1
0,0,0.977024,1
2,2,0.992637,1
0,0,0.998107,1
1,1,0.89928,1
1,1,0.750937,1
0,0,0.976394,1
0,0,0.976457,1
2,2,0.986095,1
0,0,0.998017,1
1,1,0.978275,1
0,0,0.9751,1
2,2,0.990498,1
1,1,0.977806,1
1,1,0.970237,1
0,0,0.984339,1
1,1,0.97411,1
1,1,0.977924,1
2,2,0.992963,1
1,1,0.972963,1
2,2,0.993003,1
2,2,0.99258,1
0,0,0.998123,1
2,2,0.993171,1
1,1,0.979995,1
2,2,0.989046,1
0,0,0.984942,1
0,0,0.986452,1
2,2,0.981841,1
2,2,0.985713,1
1,1,0.972761,1
1,1,0.976148,1
0,0,0.984517,1
0,0,0.987299,1
0,0,0.983249,1
1,1,0.975858,1
2,2,0.990498,1
2,2,0.988512,1
0,0,0.631988,1
1,0,0.5716,0
1,1,0.975225,1
1,1,0.962513,1
1,1,0.970629,1
1,1,0.975061,1
0,0,0.977142,1
0,0,0.984742,1
2,2,0.990872,1
2,2,0.985802,1
2,2,0.993171,1
0,0,0.997966,1
2,2,0.986239,1
2,2,0.988312,1
0,0,0.972696,1
1,1,0.977494,1
1,1,0.975225,1
2,2,0.987471,1
1,1,0.978534,1
1,1,0.972959,1
2,2,0.986493,1
0,0,0.998061,1
0,0,0.99804,1
2,2,0.988932,1
1,1,0.973596,1
1,1,0.973773,1
0,0,0.998177,1
0,0,0.989895,1
0,0,0.99809,1
0,0,0.998155,1
2,2,0.993017,1
2,2,0.99119,1
0,0,0.9981,1
1,1,0.90738,1
1,1,0.973466,1
2,2,0.988513,1
2,2,0.988469,1
0,0,0.975829,1
2,2,0.993171,1
1,1,0.935754,1
0,0,0.974065,1
0,0,0.973404,1
1,1,0.974853,1
0,0,0.998179,1
1,1,0.980745,1
0,1,0.546148,0
1,1,0.973055,1
0,0,0.998138,1
2,2,0.988092,1
1,1,0.913828,1
2,2,0.986337,1
1,1,0.884879,1
1,1,0.976276,1
1,1,0.940658,1
0,0,0.986798,1
1,1,0.631353,1
1,1,0.975202,1
1,1,0.976093,1
0,0,0.998082,1
2,2,0.98768,1
0,0,0.757854,1
2,2,0.992637,1
1,1,0.988485,1
0,0,0.85088,1
1,1,0.973953,1
2,2,0.978513,1
1,1,0.978334,1
0,0,0.987102,1
1,1,0.977259,1
2,2,0.98658,1
0,0,0.975353,1
0,0,0.998117,1
1,1,0.974688,1
2,2,0.992683,1
1,1,0.976656,1
0,0,0.974665,1
1,1,0.975176,1
0,0,0.975203,1
1,1,0.978019,1
0,0,0.984952,1
2,2,0.992961,1
2,2,0.985055,1
1,1,0.977826,1
0,0,0.998095,1
1,1,0.915413,1
2,2,0.987757,1
0,0,0.998039,1
0,0,0.998076,1
2,2,0.985713,1
1,1,0.974521,1
1,1,0.953687,1
1,1,0.957269,1
0,0,0.974327,1
0,0,0.998125,1
0,0,0.976497,1
0,0,0.975655,1
2,2,0.992671,1
0,0,0.998107,1
0,0,0.998264,1
1,1,0.955259,1
2,2,0.988546,1
0,0,0.992691,1
2,2,0.974291,1
2,2,0.987152,1
0,0,0.998106,1
2,2,0.985508,1
2,2,0.992637,1
0,0,0.987906,1
2,2,0.990777,1
0,0,0.97759,1
2,2,0.988286,1
0,0,0.998065,1
2,2,0.993192,1
0,0,0.998167,1
1,1,0.977415,1
1,1,0.970941,1
2,2,0.989121,1
2,2,0.989046,1
0,0,0.930051,1
0,0,0.980612,1
2,2,0.9805,1
0,0,0.998299,1
1,1,0.973057,1
1,1,0.973959,1
2,2,0.986955,1
2,2,0.98904,1
1,1,0.972988,1
1,1,0.97738,1
2,2,0.990663,1
2,2,0.992503,1
0,0,0.973559,1
1,1,0.92483,1
2,2,0.990367,1
2,2,0.993146,1
2,2,0.985508,1
0,0,0.975957,1
2,2,0.986224,1
2,2,0.993495,1
1,1,0.953101,1
0,0,0.998156,1
2,2,0.992503,1
1,1,0.868699,1
2,2,0.979726,1
0,0,0.546701,1
2,2,0.992287,1
2,2,0.989504,1
2,2,0.989482,1
1,1,0.981474,1
0,0,0.998094,1
2,2,0.988208,1
0,0,0.977693,1
1,1,0.843808,1
0,0,0.975409,1
1,1,0.936847,1
0,0,0.975832,1
1,1,0.89638,1
1,1,0.631353,1
1,1,0.975449,1
2,2,0.992649,1
2,2,0.972261,1
0,0,0.998062,1
0,0,0.998189,1
1,1,0.978524,1
1,1,0.974422,1
2,2,0.992452,1
1,1,0.929535,1
1,0,0.573304,0
0,0,0.998043,1
1,1,0.972925,1
1,1,0.982536,1
2,2,0.99046,1
0,0,0.998155,1
0,0,0.976895,1
0,0,0.998057,1
1,1,0.973627,1
1,1,0.972337,1
2,2,0.993495,1
0,0,0.97542,1
2,2,0.99258,1
2,2,0.988824,1
1,1,0.97358,1
1,1,0.970831,1
1,1,0.972861,1
2,2,0.988814,1
2,2,0.991822,1
2,2,0.989959,1
2,2,0.988999,1
0,0,0.9758,1
2,2,0.989636,1
2,2,0.992256,1
1,1,0.979879,1
0,0,0.976831,1
2,2,0.993495,1
1,1,0.951695,1
2,2,0.972261,1
1,1,0.978686,1
2,2,0.992938,1
1,1,0.964661,1
1,1,0.973366,1
0,0,0.998144,1
1,1,0.979745,1
2,2,0.992961,1
1,1,0.975285,1
1,1,0.97635,1
2,2,0.986533,1
2,2,0.986055,1
2,2,0.988559,1
2,2,0.986069,1
0,0,0.976517,1
0,0,0.988569,1
2,2,0.99119,1
2,2,0.987076,1
1,1,0.980041,1
1,1,0.981277,1
0,0,0.975982,1
1,1,0.981369,1
1,1,0.973581,1
2,2,0.985508,1
0,0,0.998134,1
0,0,0.998137,1
2,2,0.988576,1
1,1,0.97996,1
0,0,0.975672,1
2,2,0.989504,1
2,2,0.982622,1
1,1,0.946818,1
0,0,0.977602,1
1,1,0.984774,1
2,2,0.96764,1
0,0,0.99804,1
2,2,0.990196,1
2,2,0.98668,1
1,1,0.959196,1
0,0,0.973728,1
1,1,0.975709,1
2,2,0.992823,1
1,1,0.951921,1
0,0,0.998045,1
1,1,0.955264,1
0,1,0.729205,0
1,1,0.959261,1
0,0,0.988653,1
0,0,0.998018,1
2,2,0.99097,1
1,1,0.980709,1
1,1,0.981716,1
1,1,0.973815,1
0,0,0.977005,1
2,2,0.992963,1
1,1,0.965275,1
0,0,0.973434,1
1,1,0.917323,1
0,0,0.889099,1
0,0,0.984419,1
0,0,0.998132,1
0,0,0.99817,1
0,0,0.975005,1
1,1,0.974794,1
2,2,0.988512,1
1,1,0.971163,1
0,0,0.976409,1
1,1,0.978239,1
0,0,0.998325,1
1,1,0.974607,1
2,2,0.993003,1
2,2,0.974291,1
0,0,0.998166,1
2,2,0.9893,1
0,0,0.974482,1
1,1,0.959105,1
0,0,0.998271,1
1,1,0.953775,1
2,2,0.979196,1
1,1,0.677987,1
0,0,0.976676,1
0,0,0.998015,1
0,0,0.975706,1
0,0,0.98318,1
1,1,0.885697,1
0,0,0.998288,1
0,0,0.998153,1
0,0,0.599043,1
1,1,0.975351,1
2,2,0.992019,1
1,0,0.678266,0
0,0,0.983435,1
0,0,0.556853,1
1,1,0.970237,1
1,1,0.613971,1
1,1,0.972604,1
1,1,0.98219,1
2,2,0.989636,1
0,0,0.998207,1
0,0,0.998081,1
2,2,0.992034,1
0,0,0.998067,1
2,2,0.985802,1
1,1,0.879213,1
1,0,0.513167,0
0,0,0.998101,1
1,0,0.636615,0
1,1,0.96904,1
0,1,0.611017,0
2,2,0.985802,1
1,1,0.975916,1
0,0,0.975338,1
2,2,0.984803,1
2,2,0.984514,1
1,1,0.984902,1
1,1,0.978047,1
2,2,0.986,1
2,2,0.992649,1
2,2,0.987757,1
2,2,0.972261,1
2,2,0.963733,1
0,1,0.655404,0
0,0,0.974865,1
0,0,0.998105,1
0,0,0.998018,1
0,0,0.993121,1
0,0,0.998028,1
2,2,0.989636,1
2,2,0.990078,1
0,0,0.998172,1
0,0,0.51026,1
0,0,0.998072,1
2,2,0.986185,1
1,1,0.970585,1
2,2,0.992194,1
1,1,0.942802,1
2,2,0.99182,1
2,2,0.987774,1
2,2,0.992287,1
1,1,0.987175,1
0,0,0.978832,1
2,2,0.985802,1
2,2,0.990777,1
0,0,0.998205,1
2,2,0.992034,1
2,2,0.988576,1
0,0,0.976253,1
2,2,0.988824,1
0,0,0.975412,1
0,1,0.818353,0
2,2,0.977374,1
0,0,0.97553,1
0,0,0.974816,1
0,0,0.998096,1
0,0,0.976152,1
0,0,0.976114,1
1,1,0.973502,1
1,1,0.976517,1
0,0,0.973527,1
1,1,0.959637,1
0,0,0.587974,1
0,0,0.998144,1
1,1,0.981474,1
2,2,0.9805,1
2,2,0.986,1
0,0,0.865548,1
1,1,0.972861,1
1,1,0.974278,1
2,2,0.990196,1
1,1,0.613971,1
0,0,0.998148,1
1,1,0.979879,1
2,2,0.992637,1
2,2,0.989047,1
2,2,0.987512,1
2,2,0.989495,1
0,0,0.97702,1
1,1,0.972898,1
1,1,0.975797,1
1,1,0.615138,1
0,0,0.976249,1
0,0,0.99815,1
0,0,0.997942,1
2,2,0.992773,1
2,2,0.992321,1
0,0,0.998152,1
2,2,0.983837,1
2,2,0.993121,1
2,2,0.993495,1
2,2,0.984981,1
2,2,0.990663,1
0,0,0.998082,1
2,2,0.985802,1
0,0,0.998162,1
1,1,0.96181,1
0,0,0.998062,1
0,0,0.976007,1
2,2,0.98904,1
0,0,0.979297,1
1,1,0.553871,1
2,2,0.992595,1
2,2,0.987757,1
0,0,0.973941,1
2,2,0.990938,1
1,1,0.975764,1
0,0,0.97441,1
2,2,0.987152,1
0,1,0.61659,0
1,1,0.979138,1
2,2,0.993121,1
0,0,0.978126,1
2,2,0.988824,1
1,1,0.937202,1
1,1,0.956349,1
0,0,0.998342,1
1,1,0.972867,1
1,1,0.911104,1
1,1,0.956721,1
0,0,0.976305,1
1,1,0.928082,1
1,1,0.974398,1
1,1,0.957945,1
1,1,0.891749,1
0,1,0.519975,0
1,1,0.949319,1
1,1,0.976648,1
2,2,0.992946,1
2,2,0.985802,1
1,1,0.974268,1
1,1,0.916682,1
2,2,0.992823,1
1,1,0.974953,1
1,1,0.975176,1
2,2,0.988024,1
1,1,0.974357,1
1,1,0.978395,1
0,0,0.973198,1
2,2,0.988884,1
0,0,0.998052,1
2,2,0.98117,1
2,2,0.989795,1
0,0,0.998042,1
0,0,0.998018,1
2,2,0.9929,1
2,2,0.977982,1
1,1,0.977924,1
1,0,0.668926,0
2,2,0.990367,1
0,0,0.61889,1
0,0,0.976573,1
0,0,0.973795,1
0,0,0.998137,1
2,2,0.990498,1
1,1,0.606311,1
2,2,0.982386,1
1,1,0.972959,1
2,2,0.986784,1
1,1,0.981339,1
0,0,0.592335,1
0,0,0.974252,1
1,1,0.977483,1
0,0,0.991005,1
2,2,0.975453,1
1,1,0.981016,1
0,0,0.974554,1
0,0,0.998115,1
2,2,0.992034,1
0,0,0.988595,1
0,0,0.998115,1
2,2,0.990891,1
1,1,0.916341,1
2,2,0.978513,1
1,1,0.78665,1
0,0,0.975559,1
0,0,0.998265,1
0,0,0.686414,1
2,2,0.990663,1
0,0,0.974359,1
0,0,0.97732,1
0,0,0.975471,1
1,1,0.912278,1
0,0,0.998232,1
0,0,0.973975,1
1,1,0.971335,1
1,1,0.764816,1
2,2,0.993017,1
2,2,0.990196,1
2,2,0.988576,1
0,0,0.974126,1
0,0,0.99803,1
0,0,0.826269,1
2,2,0.979109,1
2,2,0.99046,1
2,2,0.99236,1
2,2,0.992287,1
0,0,0.975999,1
2,2,0.990997,1
0,0,0.99807,1
0,0,0.976536,1
2,2,0.993495,1
0,0,0.722957,1
1,1,0.586515,1
2,2,0.985713,1
0,0,0.998037,1
2,2,0.987664,1
2,2,0.974582,1
2,2,0.988884,1
1,1,0.978192,1
2,2,0.989156,1
0,0,0.975337,1
2,2,0.990584,1
2,2,0.987152,1
0,0,0.99812,1
2,2,0.974582,1
1,1,0.975748,1
1,1,0.906488,1
2,2,0.988576,1
1,1,0.977194,1
2,2,0.990777,1
1,1,0.975838,1
2,2,0.991,1
2,2,0.986637,1
1,1,0.973815,1
1,1,0.710592,1
1,1,0.975724,1
0,0,0.975565,1
1,1,0.977145,1
0,0,0.983467,1
0,0,0.983947,1
1,1,0.979092,1
2,2,0.990891,1
2,2,0.992089,1
1,1,0.970585,1
2,2,0.986239,1
2,2,0.992288,1
2,2,0.974534,1
1,1,0.971601,1
1,1,0.981474,1
1,1,0.978204,1
1,1,0.967245,1
2,2,0.989047,1
1,1,0.981474,1
2,2,0.990873,1
1,1,0.987114,1
2,2,0.992823,1
0,0,0.972675,1
0,0,0.977147,1
2,2,0.989495,1
2,2,0.992035,1
0,0,0.976427,1
2,2,0.990344,1
0,0,0.760422,1
2,2,0.991014,1
0,0,0.998298,1
2,2,0.992671,1
0,0,0.998413,1
0,0,0.998289,1
2,2,0.987267,1
2,2,0.974582,1
1,1,0.931592,1
0,0,0.998112,1
2,2,0.977918,1
1,1,0.976699,1
2,2,0.981841,1
1,1,0.947964,1
1,1,0.976547,1
2,2,0.990584,1
1,1,0.980775,1
1,1,0.933222,1
0,0,0.997981,1
2,2,0.993121,1
1,1,0.978896,1
2,2,0.992194,1
0,0,0.975292,1
0,0,0.97272,1
0,0,0.989011,1
2,2,0.992963,1
1,1,0.974805,1
0,0,0.998169,1
1,1,0.938509,1
2,2,0.990078,1
2,2,0.991939,1
1,1,0.973856,1
0,0,0.988195,1
0,0,0.998059,1
2,2,0.990552,1
0,0,0.998083,1
2,2,0.96764,1
2,2,0.986224,1
0,0,0.998149,1
1,1,0.974823,1
2,2,0.992398,1
1,1,0.963644,1
0,0,0.998192,1
1,1,0.978192,1
2,2,0.989156,1
1,0,0.740539,0
0,0,0.998143,1
0,0,0.994068,1
2,2,0.992409,1
2,2,0.979726,1
2,2,0.988513,1
0,0,0.978318,1
1,1,0.981084,1
0,0,0.975051,1
1,1,0.972878,1
1,1,0.975559,1
0,0,0.975894,1
1,1,0.740787,1
2,2,0.985802,1
2,2,0.981841,1
2,2,0.987757,1
1,1,0.974768,1
0,0,0.975682,1
1,1,0.89928,1
0,0,0.998027,1
0,0,0.974998,1
0,0,0.976929,1
0,0,0.998171,1
0,0,0.998213,1
1,1,0.977608,1
0,0,0.998239,1
0,0,0.978619,1
1,1,0.974802,1
0,1,0.658004,0
0,0,0.99798,1
0,0,0.99816,1
0,0,0.998311,1
0,0,0.998069,1
2,2,0.988638,1
1,1,0.976074,1
2,2,0.988576,1
2,2,0.977982,1
0,0,0.998126,1
2,2,0.99182,1
0,0,0.977027,1
1,1,0.975614,1
0,0,0.978877,1
0,0,0.976611,1
2,2,0.986,1
0,0,0.975384,1
0,0,0.998136,1
2,2,0.992741,1
2,2,0.991075,1
1,1,0.786211,1
2,2,0.988999,1
0,0,0.99812,1
2,2,0.987757,1
1,1,0.545006,1
2,2,0.986784,1
2,2,0.992256,1
2,2,0.9929,1
2,2,0.987757,1
0,0,0.99839,1
2,2,0.96764,1
2,2,0.970826,1
1,1,0.966715,1
0,0,0.998056,1
0,0,0.998218,1
2,2,0.986784,1
1,1,0.977084,1
1,1,0.973172,1
2,2,0.992661,1
1,1,0.971841,1
1,1,0.978347,1
0,0,0.976886,1
2,2,0.981841,1
0,0,0.979068,1
0,0,0.998428,1
0,0,0.973856,1
1,1,0.971235,1
0,0,0.998299,1
2,2,0.988638,1
1,1,0.975224,1
2,2,0.981964,1
0,0,0.998047,1
0,0,0.998094,1
2,2,0.991,1
2,2,0.988513,1
1,1,0.977,1
2,2,0.974582,1
1,1,0.916341,1
2,2,0.988638,1
2,2,0.988638,1
2,2,0.992456,1
0,0,0.998015,1
1,1,0.979568,1
1,1,0.974383,1
2,2,0.985713,1
2,2,0.992938,1
2,2,0.992638,1
1,1,0.977941,1
0,0,0.976125,1
2,2,0.992961,1
2,2,0.990939,1
1,1,0.971752,1
1,1,0.974876,1
2,2,0.990939,1
1,1,0.977806,1
2,2,0.986185,1
1,1,0.970237,1
0,0,0.998113,1
1,1,0.974973,1
1,1,0.978643,1
2,2,0.981964,1
0,1,0.833328,0
0,0,0.612091,1
2,2,0.992961,1
1,1,0.976701,1
2,2,0.990584,1
1,1,0.962965,1
1,1,0.976255,1
1,1,0.971841,1
2,2,0.989693,1
1,1,0.882987,1
1,1,0.959158,1
2,2,0.990891,1
2,2,0.986637,1
2,2,0.978513,1
2,2,0.993171,1
2,2,0.989975,1
0,0,0.998088,1
2,2,0.990245,1
2,2,0.974582,1
1,1,0.979587,1
2,2,0.992961,1
2,2,0.988814,1
2,2,0.979196,1
1,1,0.931873,1
2,2,0.989959,1
0,0,0.99833,1
2,2,0.992961,1
1,1,0.972752,1
0,0,0.974939,1
0,0,0.974538,1
1,1,0.97353,1
0,0,0.998286,1
0,0,0.998131,1
1,1,0.934696,1
1,1,0.97555,1
2,2,0.986224,1
1,1,0.972761,1
1,1,0.639454,1
1,1,0.873094,1
2,2,0.977793,1
2,2,0.9929,1
2,2,0.992194,1
1,1,0.842736,1
0,0,0.974852,1
2,2,0.989975,1
