y_real,y_predicha,probabilidad,correcto
0,0,0.698318,1
2,2,0.96861,1
0,0,0.975404,1
0,0,0.991737,1
0,0,0.992296,1
2,2,0.994038,1
0,0,0.980425,1
2,2,0.930852,1
1,1,0.930179,1
1,0,0.526541,0
2,2,0.996733,1
0,0,0.807605,1
0,0,0.967854,1
1,1,0.564216,1
0,0,0.989354,1
2,2,0.979845,1
2,2,0.886877,1
1,1,0.861276,1
2,2,0.994699,1
0,0,0.980371,1
1,1,0.463526,1
2,1,0.555829,0
2,2,0.941315,1
2,2,0.995407,1
2,1,0.674111,0
2,2,0.915649,1
2,1,0.776961,0
0,0,0.977979,1
1,1,0.85097,1
2,2,0.994061,1
1,1,0.870183,1
2,2,0.976545,1
0,0,0.578101,1
2,2,0.995057,1
0,0,0.97602,1
2,2,0.717984,1
1,1,0.841315,1
1,1,0.921001,1
0,0,0.968426,1
2,2,0.950287,1
0,0,0.987573,1
1,1,0.633271,1
1,1,0.873435,1
1,1,0.741956,1
1,1,0.796314,1
1,1,0.763757,1
2,2,0.995938,1
2,2,0.987397,1
0,0,0.983474,1
2,2,0.996609,1
1,1,0.695782,1
0,0,0.854271,1
2,2,0.992263,1
1,1,0.767438,1
0,0,0.68305,1
1,1,0.789495,1
1,1,0.901362,1
1,1,0.798248,1
1,1,0.892434,1
0,0,0.959473,1
2,2,0.996027,1
2,2,0.990112,1
0,0,0.938286,1
1,1,0.484773,1
1,1,0.918599,1
0,0,0.924486,1
0,0,0.982936,1
1,2,0.489866,0
1,1,0.795294,1
0,0,0.99668,1
1,1,0.799736,1
0,0,0.985048,1
2,2,0.992096,1
1,1,0.850513,1
2,2,0.731943,1
0,0,0.920949,1
2,2,0.945658,1
1,1,0.744005,1
0,0,0.969719,1
2,2,0.598153,1
1,1,0.88946,1
1,1,0.646379,1
2,2,0.990354,1
0,0,0.878266,1
0,0,0.970041,1
2,2,0.916853,1
1,1,0.884689,1
0,0,0.962516,1
0,0,0.691993,1
0,0,0.981833,1
0,0,0.996225,1
0,0,0.981786,1
0,0,0.983123,1
1,1,0.659261,1
2,2,0.993392,1
1,1,0.715996,1
1,1,0.423662,1
1,1,0.846575,1
2,2,0.996818,1
1,1,0.854825,1
2,2,0.99315,1
2,1,0.568757,0
2,2,0.99293,1
1,1,0.844635,1
0,0,0.972834,1
1,0,0.598647,0
2,2,0.991808,1
2,2,0.991724,1
0,0,0.978967,1
0,0,0.793899,1
0,0,0.952618,1
0,0,0.990612,1
0,0,0.95635,1
2,2,0.932931,1
0,0,0.771734,1
1,1,0.749704,1
2,2,0.996445,1
1,1,0.911044,1
0,0,0.99668,1
2,2,0.870937,1
2,2,0.993704,1
0,0,0.9951,1
1,1,0.805402,1
2,2,0.995467,1
2,1,0.693755,0
1,1,0.901673,1
2,2,0.988801,1
0,0,0.70138,1
2,2,0.918628,1
2,2,0.996583,1
0,0,0.985832,1
1,1,0.806103,1
1,1,0.861776,1
0,0,0.973009,1
1,1,0.849315,1
0,0,0.96964,1
1,1,0.924387,1
2,2,0.974626,1
2,2,0.996998,1
1,1,0.825745,1
0,0,0.799502,1
0,0,0.985869,1
0,0,0.980333,1
0,0,0.993375,1
2,2,0.993909,1
0,0,0.982286,1
2,2,0.991738,1
0,0,0.972834,1
1,0,0.540528,0
0,0,0.994936,1
2,2,0.948919,1
2,2,0.777581,1
0,0,0.956514,1
0,0,0.792276,1
0,0,0.976515,1
2,2,0.990756,1
1,1,0.743878,1
0,0,0.98523,1
0,0,0.639964,1
1,1,0.909001,1
0,0,0.987573,1
2,2,0.988815,1
2,2,0.568422,1
0,0,0.894664,1
1,2,0.528741,0
2,1,0.761943,0
2,2,0.992263,1
0,0,0.832843,1
0,0,0.96795,1
0,0,0.663522,1
2,2,0.952514,1
0,0,0.984336,1
2,2,0.994178,1
0,0,0.989533,1
0,0,0.953011,1
2,2,0.990554,1
2,2,0.974319,1
1,1,0.853668,1
1,1,0.798248,1
1,1,0.909591,1
1,1,0.922783,1
1,1,0.890885,1
1,1,0.727864,1
0,0,0.96136,1
1,1,0.905005,1
1,1,0.487341,1
1,1,0.876272,1
1,0,0.721757,0
1,1,0.740322,1
2,2,0.992695,1
0,0,0.991213,1
1,1,0.808004,1
2,2,0.880465,1
1,1,0.909861,1
2,2,0.995567,1
1,1,0.699771,1
2,1,0.592009,0
2,2,0.994825,1
1,0,0.5668,0
0,0,0.980884,1
0,0,0.820287,1
2,2,0.827545,1
1,1,0.848687,1
2,2,0.993786,1
1,1,0.733809,1
1,1,0.901855,1
0,0,0.985064,1
2,2,0.990068,1
0,0,0.820287,1
1,0,0.487508,0
2,1,0.739034,0
2,2,0.990535,1
1,1,0.918599,1
0,0,0.994261,1
1,1,0.51942,1
2,2,0.995055,1
0,0,0.710714,1
1,1,0.785563,1
1,1,0.896203,1
1,0,0.5668,0
0,0,0.983474,1
0,0,0.991719,1
2,2,0.992778,1
1,0,0.523821,0
2,2,0.869518,1
2,1,0.732812,0
1,1,0.898898,1
2,2,0.971677,1
1,0,0.536247,0
1,1,0.46064,1
2,2,0.944098,1
0,0,0.820287,1
0,0,0.825676,1
1,1,0.519978,1
1,1,0.726677,1
1,1,0.898524,1
2,2,0.993349,1
0,0,0.877818,1
0,0,0.867107,1
1,1,0.744005,1
0,0,0.981756,1
1,1,0.813343,1
0,0,0.940859,1
2,2,0.997047,1
0,0,0.612378,1
1,1,0.709774,1
1,1,0.699771,1
0,0,0.980728,1
1,0,0.510956,0
2,2,0.972676,1
1,1,0.709774,1
1,0,0.520577,0
2,2,0.996392,1
2,2,0.962511,1
0,0,0.994741,1
0,0,0.976223,1
2,2,0.609798,1
2,2,0.899447,1
1,1,0.926943,1
1,1,0.913113,1
1,1,0.565545,1
1,1,0.822433,1
0,0,0.995652,1
0,0,0.975404,1
1,1,0.873137,1
1,0,0.5668,0
1,1,0.742358,1
1,1,0.871791,1
0,0,0.983949,1
2,1,0.594736,0
0,0,0.982264,1
0,0,0.680945,1
2,2,0.963131,1
1,1,0.82472,1
0,0,0.992408,1
2,2,0.996249,1
2,1,0.694957,0
1,1,0.878567,1
0,0,0.955479,1
1,1,0.90306,1
0,0,0.977679,1
1,1,0.753581,1
1,0,0.603387,0
1,1,0.695782,1
2,1,0.781709,0
2,1,0.793275,0
2,2,0.597235,1
0,0,0.994517,1
2,1,0.755919,0
0,0,0.716975,1
2,1,0.547588,0
1,1,0.778386,1
0,0,0.97514,1
2,2,0.934105,1
1,1,0.893429,1
1,1,0.890885,1
1,1,0.46064,1
1,1,0.913113,1
1,1,0.873438,1
0,0,0.971541,1
2,2,0.994817,1
2,2,0.992025,1
1,1,0.852934,1
1,1,0.871184,1
0,0,0.962127,1
1,1,0.84858,1
2,2,0.990284,1
0,0,0.889303,1
1,1,0.728583,1
1,0,0.563535,0
0,0,0.988902,1
0,0,0.982965,1
2,2,0.994985,1
1,0,0.509894,0
2,2,0.990618,1
0,0,0.979691,1
1,1,0.874359,1
1,1,0.914151,1
1,1,0.519978,1
1,1,0.892476,1
0,0,0.948611,1
2,2,0.851856,1
2,2,0.987018,1
2,2,0.994464,1
0,0,0.988539,1
0,0,0.962516,1
1,1,0.928064,1
1,1,0.804127,1
0,0,0.9616,1
1,1,0.753581,1
0,0,0.694173,1
2,2,0.923985,1
0,0,0.971386,1
1,1,0.88508,1
0,0,0.992845,1
0,0,0.991723,1
2,2,0.992402,1
0,0,0.989354,1
0,0,0.972297,1
1,1,0.864322,1
2,2,0.956695,1
2,2,0.829795,1
2,2,0.993541,1
0,0,0.971351,1
0,0,0.993473,1
2,2,0.964715,1
1,1,0.886508,1
1,0,0.548855,0
1,1,0.856389,1
1,1,0.932566,1
2,2,0.994651,1
2,2,0.992569,1
2,2,0.994079,1
0,0,0.9882,1
0,0,0.689293,1
1,1,0.821736,1
1,1,0.904309,1
1,1,0.790343,1
0,0,0.53369,1
1,1,0.757202,1
1,1,0.741467,1
2,2,0.960958,1
0,0,0.983543,1
2,2,0.994804,1
2,2,0.99588,1
1,1,0.886211,1
0,0,0.988714,1
1,1,0.895331,1
2,2,0.997353,1
2,2,0.884114,1
2,2,0.991508,1
2,2,0.996476,1
0,0,0.810787,1
0,0,0.994342,1
1,1,0.878567,1
2,2,0.907367,1
0,0,0.961745,1
0,0,0.85124,1
0,0,0.779438,1
1,1,0.889472,1
1,1,0.535434,1
0,0,0.97958,1
2,2,0.995487,1
2,2,0.993424,1
2,2,0.995847,1
2,2,0.994949,1
1,1,0.477411,1
2,2,0.968792,1
1,1,0.932608,1
2,2,0.991191,1
2,2,0.815997,1
0,0,0.985977,1
1,1,0.881241,1
0,0,0.984652,1
0,0,0.987025,1
1,1,0.932363,1
0,0,0.698783,1
1,1,0.753581,1
0,0,0.794423,1
2,2,0.835998,1
0,0,0.905532,1
1,1,0.832754,1
1,2,0.545478,0
1,1,0.922261,1
0,0,0.990877,1
2,2,0.993854,1
0,0,0.639964,1
0,0,0.985384,1
1,1,0.882039,1
0,0,0.990132,1
0,0,0.972381,1
1,2,0.927969,0
1,1,0.862859,1
0,0,0.989181,1
2,2,0.927197,1
0,0,0.942682,1
1,1,0.836729,1
0,0,0.977274,1
2,2,0.941151,1
2,2,0.987815,1
2,2,0.995367,1
1,1,0.77987,1
1,1,0.826357,1
1,1,0.921001,1
2,2,0.994919,1
2,2,0.991686,1
2,1,0.736176,0
1,1,0.862462,1
1,1,0.77987,1
0,0,0.720842,1
1,1,0.728583,1
1,1,0.852493,1
0,0,0.812425,1
1,0,0.561667,0
0,0,0.995758,1
0,0,0.691357,1
1,1,0.911044,1
0,0,0.767771,1
0,0,0.918146,1
2,1,0.630271,0
1,1,0.91862,1
0,0,0.958794,1
2,2,0.992322,1
0,0,0.992715,1
0,0,0.952383,1
2,2,0.992226,1
1,1,0.922783,1
1,1,0.749704,1
0,0,0.965076,1
2,1,0.603587,0
1,1,0.901673,1
2,2,0.990794,1
0,0,0.992296,1
2,2,0.995886,1
0,0,0.94546,1
0,0,0.977979,1
0,0,0.988222,1
1,1,0.728343,1
2,2,0.991929,1
1,1,0.837295,1
2,2,0.998079,1
1,1,0.85097,1
0,0,0.96518,1
2,1,0.649415,0
1,1,0.86475,1
2,2,0.995254,1
2,2,0.994714,1
1,1,0.882032,1
0,0,0.985674,1
0,0,0.988538,1
1,1,0.741467,1
2,2,0.991968,1
2,2,0.729297,1
1,1,0.874846,1
2,2,0.996505,1
0,0,0.789853,1
2,2,0.992042,1
2,2,0.990525,1
1,0,0.509894,0
1,1,0.932766,1
2,1,0.521415,0
2,2,0.991008,1
2,2,0.878921,1
0,0,0.971386,1
2,1,0.632126,0
1,1,0.898616,1
1,1,0.875773,1
2,2,0.993628,1
0,0,0.612159,1
1,1,0.929134,1
1,1,0.738317,1
1,1,0.911044,1
2,2,0.763774,1
0,0,0.936982,1
0,0,0.833454,1
1,1,0.856328,1
0,0,0.987404,1
1,1,0.831658,1
1,1,0.739814,1
0,0,0.970369,1
1,1,0.741956,1
0,0,0.635153,1
0,0,0.983509,1
0,0,0.970474,1
1,0,0.486839,0
0,0,0.812425,1
1,1,0.844745,1
0,0,0.992193,1
0,0,0.991737,1
0,0,0.837,1
2,2,0.993284,1
0,0,0.980333,1
0,0,0.991992,1
0,0,0.992783,1
2,2,0.993911,1
1,1,0.767438,1
2,2,0.991609,1
0,0,0.993773,1
1,0,0.439655,0
2,2,0.99341,1
2,2,0.996643,1
1,0,0.509894,0
2,2,0.993163,1
0,0,0.905915,1
0,0,0.993374,1
0,0,0.734027,1
2,2,0.95054,1
1,1,0.884689,1
0,0,0.96341,1
2,2,0.993335,1
2,2,0.991505,1
2,2,0.994966,1
2,2,0.994813,1
1,1,0.696013,1
2,2,0.638461,1
0,0,0.971426,1
0,0,0.874025,1
1,1,0.815981,1
2,2,0.994332,1
2,2,0.939738,1
0,0,0.995703,1
1,1,0.633271,1
2,2,0.9156,1
0,0,0.953866,1
1,1,0.68004,1
2,2,0.994066,1
2,2,0.888234,1
1,0,0.477852,0
1,1,0.908751,1
0,0,0.799502,1
2,2,0.992458,1
1,1,0.913113,1
2,2,0.981128,1
2,2,0.985643,1
0,0,0.989118,1
2,2,0.874943,1
1,1,0.787745,1
1,1,0.890885,1
0,0,0.583918,1
1,1,0.901347,1
2,2,0.972695,1
0,0,0.497452,1
0,0,0.947706,1
1,1,0.787745,1
0,0,0.978014,1
0,0,0.990694,1
0,0,0.836044,1
2,2,0.994001,1
2,2,0.898405,1
2,2,0.994913,1
0,0,0.854271,1
0,0,0.975861,1
0,0,0.987998,1
0,0,0.991609,1
2,2,0.907823,1
2,2,0.996501,1
2,1,0.565428,0
1,1,0.895331,1
0,0,0.983422,1
2,1,0.686911,0
1,1,0.874359,1
2,2,0.997051,1
1,1,0.916716,1
0,0,0.980827,1
2,2,0.995117,1
0,0,0.989701,1
1,1,0.825745,1
1,1,0.893226,1
2,2,0.963743,1
1,2,0.545478,0
2,2,0.935544,1
0,0,0.970689,1
2,2,0.913191,1
0,0,0.959973,1
2,2,0.996164,1
0,0,0.9717,1
0,0,0.954686,1
2,1,0.860855,0
2,1,0.836132,0
1,1,0.812337,1
2,2,0.994755,1
2,2,0.995811,1
2,1,0.75327,0
1,0,0.598647,0
2,2,0.990128,1
1,0,0.492622,0
2,2,0.99256,1
0,0,0.987802,1
2,2,0.997511,1
1,1,0.909861,1
1,1,0.886508,1
1,1,0.701392,1
2,2,0.884652,1
2,2,0.591405,1
2,1,0.751821,0
2,2,0.770656,1
2,1,0.677534,0
1,1,0.917712,1
2,2,0.884001,1
0,0,0.978401,1
2,2,0.995957,1
2,2,0.908905,1
1,1,0.851421,1
2,1,0.64603,0
0,0,0.787824,1
1,1,0.904545,1
2,2,0.993941,1
1,1,0.88747,1
0,0,0.995497,1
2,2,0.915549,1
1,1,0.895331,1
2,2,0.993527,1
2,2,0.990233,1
1,1,0.573044,1
2,2,0.815624,1
1,1,0.790343,1
2,1,0.780187,0
2,2,0.926365,1
0,0,0.988188,1
0,0,0.710655,1
0,0,0.990132,1
0,0,0.740118,1
2,2,0.655486,1
0,0,0.787824,1
2,2,0.88726,1
2,2,0.664647,1
0,0,0.983543,1
1,1,0.901776,1
1,1,0.882467,1
2,2,0.977864,1
0,0,0.970042,1
0,0,0.974065,1
1,1,0.873284,1
2,1,0.617859,0
1,1,0.834449,1
0,0,0.895664,1
1,1,0.90306,1
0,0,0.816704,1
2,2,0.993994,1
2,2,0.993039,1
1,1,0.852493,1
1,1,0.875494,1
1,1,0.909474,1
0,0,0.992358,1
0,0,0.601976,1
2,2,0.99446,1
2,2,0.993848,1
0,0,0.738505,1
0,0,0.98523,1
2,2,0.589544,1
2,2,0.995327,1
0,0,0.988188,1
1,1,0.886508,1
0,0,0.88879,1
2,1,0.571195,0
0,0,0.971263,1
1,1,0.856328,1
1,1,0.910782,1
0,0,0.925386,1
2,1,0.728037,0
0,0,0.818141,1
1,1,0.727199,1
1,1,0.878547,1
1,1,0.759063,1
0,0,0.956233,1
1,0,0.520577,0
0,0,0.96142,1
0,0,0.993362,1
2,2,0.991931,1
1,1,0.749704,1
0,0,0.808331,1
0,0,0.764654,1
2,2,0.750363,1
0,0,0.985146,1
0,0,0.97514,1
1,1,0.806351,1
0,1,0.490841,0
1,0,0.606233,0
2,2,0.863028,1
2,2,0.862022,1
0,0,0.850643,1
1,1,0.900927,1
0,0,0.988841,1
0,0,0.990273,1
1,1,0.696013,1
1,1,0.88104,1
2,1,0.672971,0
0,0,0.99058,1
0,0,0.714623,1
2,2,0.610854,1
2,2,0.952847,1
2,2,0.987459,1
2,2,0.727324,1
2,2,0.995241,1
1,1,0.914794,1
0,0,0.974222,1
0,0,0.944025,1
0,0,0.981826,1
2,2,0.997186,1
0,0,0.993933,1
2,2,0.991469,1
2,1,0.688924,0
1,1,0.843066,1
1,1,0.875614,1
1,1,0.790044,1
1,1,0.844745,1
0,0,0.961927,1
0,0,0.987802,1
2,1,0.599721,0
1,1,0.717113,1
2,2,0.875519,1
0,0,0.993756,1
2,2,0.977257,1
1,1,0.889472,1
1,1,0.887619,1
2,2,0.985747,1
1,1,0.560792,1
2,2,0.932769,1
1,1,0.821736,1
0,0,0.979089,1
1,1,0.895189,1
2,2,0.991037,1
0,0,0.994936,1
0,0,0.990273,1
0,0,0.952618,1
1,1,0.913113,1
0,0,0.764007,1
1,1,0.924296,1
0,0,0.601976,1
2,2,0.995184,1
0,0,0.993242,1
0,0,0.694173,1
2,2,0.724834,1
1,1,0.919783,1
0,0,0.988311,1
0,0,0.962306,1
2,2,0.995742,1
0,0,0.67269,1
0,0,0.991636,1
2,1,0.573675,0
1,1,0.841315,1
0,0,0.984101,1
2,2,0.994873,1
2,2,0.99498,1
0,0,0.49913,1
1,1,0.826357,1
1,1,0.909001,1
0,0,0.970001,1
1,1,0.908751,1
0,0,0.991636,1
0,0,0.962516,1
1,1,0.542135,1
1,1,0.896645,1
1,1,0.882467,1
2,2,0.912197,1
0,0,0.962229,1
2,2,0.995609,1
2,2,0.989647,1
2,2,0.99371,1
0,0,0.965494,1
2,2,0.992572,1
1,1,0.806103,1
2,2,0.904488,1
0,0,0.703999,1
2,2,0.445433,1
1,1,0.777715,1
1,1,0.885814,1
1,1,0.876272,1
0,0,0.990877,1
2,1,0.778235,0
2,2,0.773481,1
0,0,0.992664,1
0,0,0.877345,1
2,2,0.995391,1
1,1,0.791416,1
1,1,0.776973,1
0,0,0.965494,1
2,2,0.987421,1
0,0,0.710714,1
0,0,0.610884,1
0,0,0.663522,1
2,2,0.861557,1
0,0,0.984222,1
1,1,0.808004,1
2,2,0.779959,1
1,1,0.833192,1
2,2,0.912174,1
1,1,0.68004,1
0,0,0.96341,1
2,1,0.691791,0
2,2,0.953006,1
1,1,0.742358,1
1,1,0.487341,1
1,1,0.924032,1
0,0,0.733047,1
2,2,0.949068,1
2,2,0.936042,1
0,0,0.800946,1
0,0,0.785088,1
0,0,0.993892,1
2,2,0.989129,1
0,0,0.965238,1
1,1,0.87015,1
1,1,0.816297,1
0,0,0.965749,1
0,0,0.990828,1
0,0,0.950239,1
1,1,0.53106,1
0,0,0.990671,1
2,2,0.995918,1
0,0,0.981587,1
0,0,0.832843,1
0,0,0.990753,1
1,1,0.565545,1
1,0,0.589428,0
0,0,0.989559,1
0,0,0.962127,1
2,2,0.993886,1
0,0,0.993166,1
1,1,0.908428,1
2,2,0.994206,1
2,2,0.963164,1
1,1,0.789741,1
1,1,0.477411,1
0,0,0.977595,1
1,1,0.901389,1
2,2,0.993837,1
0,0,0.750307,1
2,2,0.962906,1
1,1,0.699585,1
0,0,0.948353,1
0,0,0.992987,1
2,2,0.996046,1
1,1,0.906773,1
0,0,0.991636,1
0,0,0.990226,1
2,2,0.995,1
2,2,0.995956,1
2,2,0.995437,1
2,2,0.969634,1
1,1,0.926307,1
2,2,0.90428,1
0,0,0.985838,1
0,0,0.948611,1
1,1,0.831333,1
1,1,0.87015,1
1,1,0.836219,1
1,1,0.878909,1
0,0,0.977844,1
1,1,0.741956,1
1,1,0.901855,1
0,0,0.945243,1
0,0,0.812301,1
1,1,0.876272,1
0,0,0.987388,1
0,0,0.991128,1
2,2,0.987528,1
2,2,0.993921,1
1,1,0.914434,1
1,0,0.577196,0
0,0,0.973978,1
1,1,0.705318,1
2,2,0.995767,1
2,2,0.99647,1
0,0,0.980827,1
1,1,0.745169,1
2,2,0.992404,1
1,1,0.892476,1
1,1,0.492922,1
1,1,0.911057,1
2,1,0.666636,0
0,0,0.934877,1
2,2,0.86921,1
0,0,0.968864,1
0,0,0.972703,1
1,0,0.586785,0
1,1,0.914151,1
1,1,0.843215,1
1,1,0.904545,1
1,1,0.671222,1
2,2,0.936392,1
1,1,0.487341,1
2,2,0.886458,1
0,0,0.980197,1
1,1,0.695782,1
1,0,0.509175,0
0,0,0.578101,1
2,2,0.992088,1
0,0,0.894664,1
1,1,0.845285,1
0,0,0.970079,1
0,0,0.578101,1
1,1,0.756197,1
1,1,0.838902,1
2,2,0.970235,1
1,1,0.460189,1
1,1,0.871492,1
1,1,0.863959,1
1,1,0.477411,1
2,2,0.99671,1
2,2,0.98835,1
2,1,0.615649,0
0,0,0.984056,1
0,0,0.680945,1
1,2,0.481539,0
2,2,0.996479,1
2,2,0.769801,1
0,0,0.973034,1
1,0,0.603387,0
2,2,0.983548,1
0,0,0.993673,1
1,1,0.849112,1
2,2,0.554265,1
1,1,0.82322,1
2,2,0.991315,1
1,1,0.879029,1
0,0,0.752598,1
2,2,0.947028,1
2,1,0.567145,0
1,1,0.871791,1
2,2,0.991166,1
2,2,0.948099,1
2,1,0.852413,0
0,0,0.971062,1
2,2,0.985133,1
2,2,0.969044,1
0,0,0.950388,1
0,0,0.820287,1
1,1,0.928064,1
1,1,0.528968,1
1,1,0.742358,1
0,0,0.982836,1
1,2,0.927969,0
2,2,0.936983,1
2,1,0.579585,0
2,2,0.993005,1
2,2,0.940217,1
0,0,0.894664,1
0,0,0.972908,1
1,1,0.909474,1
1,1,0.853668,1
1,1,0.844745,1
0,0,0.814331,1
2,1,0.645782,0
2,1,0.614288,0
2,2,0.995714,1
2,2,0.995386,1
2,2,0.984356,1
1,0,0.510956,0
0,0,0.989891,1
1,1,0.695782,1
2,2,0.995453,1
0,0,0.987025,1
0,0,0.992408,1
1,2,0.927969,0
0,0,0.750512,1
1,1,0.867847,1
2,2,0.994205,1
2,2,0.989445,1
0,0,0.514947,1
1,1,0.727864,1
0,0,0.992345,1
1,1,0.875582,1
1,1,0.62921,1
1,1,0.699585,1
1,1,0.932566,1
0,0,0.993547,1
2,2,0.996328,1
1,1,0.806351,1
0,0,0.982534,1
0,0,0.984151,1
0,0,0.710655,1
0,0,0.96341,1
2,2,0.996563,1
0,0,0.961411,1
0,0,0.753897,1
0,0,0.980075,1
1,1,0.912849,1
0,0,0.96136,1
1,1,0.873284,1
1,0,0.561667,0
0,0,0.691993,1
0,0,0.952618,1
1,1,0.735332,1
1,1,0.884523,1
1,1,0.671222,1
1,1,0.68004,1
2,2,0.994304,1
2,2,0.923486,1
1,1,0.86479,1
0,0,0.976627,1
0,0,0.962127,1
